"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"NW51AA","OK",FALSE,17.2,17,19.4,TRUE,3
"NW51AD","OK",TRUE,22.1,15.9,30,TRUE,67
"NW51AE","OK",FALSE,14.5,14.7,16.9,TRUE,4
"NW51AG","OK",FALSE,15.2,13.3,30,TRUE,56
"NW51AH","OK",TRUE,22,16.1,30,TRUE,32
"NW51AJ","OK",FALSE,30,20,30,TRUE,20
"NW51AL","OK",FALSE,30,20,30,TRUE,16
"NW51AN","OK",FALSE,22.6,20,30,TRUE,35
"NW51AP","OK",FALSE,28.2,17.2,30,TRUE,44
"NW51AR","OK",FALSE,27.9,20,30,TRUE,34
"NW51AS","OK",TRUE,20.8,15.5,30,TRUE,25
"NW51BD","OK",FALSE,22.6,16.9,30,TRUE,15
"NW51BE","OK",FALSE,30,30,30,TRUE,11
"NW51BH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW51BJ","OK",TRUE,30,20,30,TRUE,19
"NW51BL","OK",FALSE,16.6,19.2,30,TRUE,9
"NW51BN","OK",FALSE,30,20,30,TRUE,37
"NW51BP","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW51BT","OK",FALSE,23,25,30,TRUE,6
"NW51BU","OK",FALSE,6.3,5.4,10.1,TRUE,3
"NW51BX","OK",FALSE,18.7,9.9,30,TRUE,47
"NW51BY","OK",FALSE,24.1,15.6,30,TRUE,28
"NW51DA","OK",TRUE,26,20,30,TRUE,48
"NW51DB","OK",FALSE,14.7,11.3,30,TRUE,6
"NW51DD","OK",FALSE,30,30,30,TRUE,5
"NW51DE","OK",FALSE,23.1,10.7,30,TRUE,8
"NW51DG","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW51DH","OK",TRUE,24.8,14.1,30,TRUE,28
"NW51DJ","OK",FALSE,28.5,25,30,TRUE,8
"NW51DL","OK",TRUE,13.9,10.6,30,TRUE,25
"NW51DN","OK",FALSE,23,20,30,TRUE,50
"NW51DP","OK",FALSE,28.7,20,30,TRUE,14
"NW51DR","OK",TRUE,25.9,20,30,TRUE,18
"NW51DS","OK",FALSE,29.9,30,30,TRUE,13
"NW51DT","OK",FALSE,27.8,13.1,30,TRUE,19
"NW51DU","OK",FALSE,21.8,13.1,30,TRUE,21
"NW51DX","OK",FALSE,20.2,20,30,TRUE,3
"NW51EE","OK",FALSE,25.9,20,30,TRUE,20
"NW51EG","OK",TRUE,30,20,30,TRUE,13
"NW51EH","OK",FALSE,30,25,30,TRUE,22
"NW51EJ","OK",FALSE,25.3,9.1,30,TRUE,7
"NW51EL","OK",TRUE,30,30,30,TRUE,32
"NW51EN","OK",TRUE,24.2,11,30,TRUE,37
"NW51EP","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW51ER","OK",FALSE,29.3,30,30,TRUE,14
"NW51ES","OK",TRUE,18.1,14.6,30,TRUE,14
"NW51ET","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW51EU","OK",TRUE,24.7,20,30,TRUE,20
"NW51EX","OK",TRUE,17,6.1,30,TRUE,12
"NW51EY","OK",TRUE,14.9,6.1,30,TRUE,24
"NW51FT","No premises",NA,NA,NA,NA,FALSE,0
"NW51GD","No premises",NA,NA,NA,NA,FALSE,0
"NW51GZ","No premises",NA,NA,NA,NA,FALSE,0
"NW51HA","OK",TRUE,12.2,6.3,30,TRUE,20
"NW51HB","OK",TRUE,19.9,20,30,TRUE,38
"NW51HE","OK",FALSE,30,20,30,TRUE,4
"NW51HF","OK",FALSE,27.4,8.1,30,TRUE,8
"NW51HL","OK",TRUE,8.7,3.8,30,TRUE,25
"NW51HN","OK",FALSE,3.9,4,5.2,TRUE,15
"NW51HP","OK",FALSE,27.7,17.9,30,TRUE,8
"NW51HR","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW51HS","OK",FALSE,4.7,5.1,5.7,TRUE,4
"NW51HU","OK",FALSE,15.8,11.2,30,TRUE,11
"NW51HX","No Data",NA,NA,NA,NA,TRUE,0
"NW51HY","Insufficient Data",NA,NA,NA,NA,TRUE,2
"NW51HZ","Insufficient Data",NA,NA,NA,NA,TRUE,1
