"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M90RA","OK",TRUE,2.5,2.6,3.5,TRUE,4
"M90RB","OK",TRUE,3,3.4,4.8,TRUE,16
"M90RD","OK",TRUE,2.2,1.7,4.2,TRUE,11
"M90RE","OK",TRUE,14.7,2.4,30,TRUE,9
"M90RF","OK",TRUE,23.2,3,30,TRUE,14
"M90RG","OK",TRUE,8.2,2.7,30,TRUE,21
"M90RH","OK",TRUE,5.3,2.1,30,TRUE,12
"M90RJ","OK",TRUE,1.8,2,2.8,TRUE,11
"M90RL","OK",TRUE,10.6,2.5,30,TRUE,13
"M90RN","OK",TRUE,18.7,2.5,30,TRUE,11
"M90RP","OK",TRUE,18.4,1.8,30,TRUE,7
"M90RQ","OK",TRUE,17.4,2.4,30,TRUE,45
"M90RR","OK",TRUE,7.5,2.2,30,TRUE,9
"M90RS","OK",TRUE,8.1,3.6,30,TRUE,17
"M90RT","OK",TRUE,4.4,4.9,6.8,TRUE,11
"M90RU","OK",TRUE,13.8,2,30,TRUE,7
"M90RW","OK",TRUE,26.8,2.8,30,TRUE,15
"M90RX","OK",TRUE,12,2,30,TRUE,26
"M90RY","OK",TRUE,19.1,2.1,30,TRUE,10
"M90RZ","OK",TRUE,24.5,30,30,TRUE,5
