"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"G36RB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G36RB","No Data",NA,NA,NA,NA,FALSE,0
"G36RD","OK",FALSE,21.1,20,30,TRUE,10
"G36RE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"G36RF","OK",FALSE,19.7,18.1,30,TRUE,15
"G36RG","OK",FALSE,25.2,21.2,30,TRUE,9
"G36RH","OK",FALSE,18.7,19.6,30,TRUE,6
"G36RJ","No premises",NA,NA,NA,NA,TRUE,0
"G36RN","OK",TRUE,17.5,19.9,23.6,FALSE,22
"G36RP","No premises",NA,NA,NA,NA,FALSE,0
"G36RQ","No premises",NA,NA,NA,NA,TRUE,0
"G36RU","OK",TRUE,14.2,15.3,22.7,FALSE,17
