"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"WD231AA","No premises",NA,NA,NA,NA,TRUE,0
"WD231AB","OK",FALSE,21.3,18.9,30,TRUE,11
"WD231AD","OK",FALSE,30,20,30,TRUE,16
"WD231AE","OK",FALSE,17.5,17,30,TRUE,8
"WD231AF","No premises",NA,NA,NA,NA,TRUE,0
"WD231AG","OK",FALSE,23.4,19.3,30,TRUE,12
"WD231AH","OK",FALSE,30,22.3,30,TRUE,17
"WD231AJ","OK",FALSE,28.6,22.5,30,TRUE,7
"WD231AL","OK",FALSE,30,20,30,TRUE,6
"WD231AN","OK",FALSE,28.1,17.9,30,TRUE,38
"WD231AP","OK",FALSE,30,20,30,TRUE,16
"WD231AQ","OK",FALSE,30,20.3,30,TRUE,19
"WD231AR","OK",FALSE,29.3,20,30,TRUE,4
"WD231AS","OK",FALSE,30,24,30,TRUE,15
"WD231AT","OK",FALSE,30,30,30,TRUE,4
"WD231AU","OK",TRUE,19.7,17.4,30,TRUE,10
"WD231AW","OK",FALSE,25.2,20,30,TRUE,7
"WD231AX","OK",TRUE,21.7,20,30,TRUE,19
"WD231AY","OK",FALSE,18.9,18.8,23.1,TRUE,6
"WD231AZ","OK",FALSE,26,30,30,TRUE,3
"WD231BA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"WD231BA","No Data",NA,NA,NA,NA,TRUE,0
"WD231BB","OK",FALSE,23.1,20,30,TRUE,11
"WD231BD","OK",FALSE,23.2,14.1,30,TRUE,21
"WD231BF","No premises",NA,NA,NA,NA,FALSE,0
"WD231BH","OK",FALSE,15.8,14,30,TRUE,6
"WD231BJ","OK",FALSE,14.4,9.9,30,TRUE,5
"WD231BL","OK",FALSE,22.5,18.3,30,TRUE,10
"WD231BN","OK",FALSE,22.1,15.4,30,TRUE,10
"WD231BP","OK",FALSE,27.3,16.6,30,TRUE,5
"WD231BS","OK",FALSE,30,25,30,TRUE,8
"WD231BT","OK",FALSE,18.4,16.3,30,TRUE,40
"WD231BU","OK",TRUE,27.9,19,30,TRUE,24
"WD231BW","OK",TRUE,28.5,19,30,TRUE,17
"WD231BX","OK",FALSE,26.5,20,30,TRUE,34
"WD231BY","OK",TRUE,24.8,19.4,30,TRUE,31
"WD231DA","OK",TRUE,26.1,20,30,TRUE,33
"WD231DB","OK",FALSE,30,20.2,30,TRUE,16
"WD231DD","OK",FALSE,24.4,11.5,30,TRUE,9
"WD231DE","OK",TRUE,25.1,15.3,30,TRUE,18
"WD231DF","OK",FALSE,21.6,18.1,30,TRUE,14
"WD231DG","OK",FALSE,18.8,11,30,TRUE,7
"WD231DH","OK",FALSE,30,22.3,30,TRUE,7
"WD231DJ","OK",FALSE,24.1,18.6,30,TRUE,41
"WD231DN","OK",TRUE,9.1,7.8,30,TRUE,10
"WD231DP","OK",FALSE,19.4,13,30,TRUE,5
"WD231DQ","OK",FALSE,30,16.2,30,TRUE,7
"WD231DS","Insufficient Data",NA,NA,NA,NA,TRUE,1
"WD231DT","No premises",NA,NA,NA,NA,TRUE,0
"WD231DU","OK",FALSE,10.8,4.2,30,TRUE,8
"WD231DW","OK",FALSE,30,20,30,TRUE,47
"WD231DY","OK",FALSE,17.2,20,30,TRUE,12
"WD231EA","OK",FALSE,30,30,30,TRUE,5
"WD231EB","OK",FALSE,25.3,19.7,30,TRUE,3
"WD231ED","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"WD231ED","No Data",NA,NA,NA,NA,TRUE,0
"WD231EE","OK",FALSE,21.4,16.9,30,TRUE,19
"WD231EF","OK",FALSE,27.1,19.1,30,TRUE,6
"WD231EG","No premises",NA,NA,NA,NA,FALSE,0
"WD231EH","OK",FALSE,23.9,23.9,30,TRUE,4
"WD231EJ","OK",FALSE,13.4,11,30,TRUE,9
"WD231EL","OK",FALSE,30,17.3,30,TRUE,9
"WD231EN","OK",FALSE,16.9,16.9,30,TRUE,9
"WD231EP","OK",FALSE,28.1,19.7,30,TRUE,16
"WD231EQ","Insufficient Data",NA,NA,NA,NA,TRUE,2
"WD231ER","OK",FALSE,29,13.7,30,TRUE,7
"WD231ES","OK",FALSE,23.8,12.8,30,TRUE,8
"WD231ET","OK",TRUE,30,14.8,30,TRUE,14
"WD231EU","OK",FALSE,9.9,6.7,19.9,TRUE,3
"WD231EX","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"WD231EX","No Data",NA,NA,NA,NA,TRUE,0
"WD231EY","OK",FALSE,22.3,20,30,TRUE,7
"WD231EZ","OK",FALSE,2.3,2.3,2.3,TRUE,3
"WD231FA","No premises",NA,NA,NA,NA,TRUE,0
"WD231FB","OK",FALSE,27.1,20,30,TRUE,17
"WD231FD","OK",FALSE,30,30,30,TRUE,5
"WD231FE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"WD231FG","OK",FALSE,29.2,27,30,TRUE,17
"WD231FJ","OK",TRUE,10.6,11,25.7,TRUE,17
"WD231FN","OK",TRUE,26.1,15.6,30,TRUE,8
"WD231FR","OK",FALSE,19,16.4,30,TRUE,11
