"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"W30WH","No premises",NA,NA,NA,NA,FALSE,0
"W30WJ","No premises",NA,NA,NA,NA,FALSE,0
"W30WY","No premises",NA,NA,NA,NA,FALSE,0
