"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"EN89AA","OK",TRUE,0.5,0.5,0.5,TRUE,3
"EN89AB","OK",FALSE,30,25.4,30,TRUE,8
"EN89AD","OK",FALSE,23.5,13.5,30,TRUE,15
"EN89AE","OK",FALSE,13.4,20,20,TRUE,7
"EN89AF","OK",TRUE,30,20,30,TRUE,9
"EN89AG","OK",TRUE,23,10.2,30,TRUE,20
"EN89AJ","OK",TRUE,15.2,4.5,30,TRUE,8
"EN89AN","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"EN89AN","No Data",NA,NA,NA,NA,TRUE,0
"EN89AP","OK",TRUE,12.8,7.2,30,TRUE,13
"EN89AQ","Insufficient Data",NA,NA,NA,NA,TRUE,1
"EN89AR","OK",TRUE,30,20,30,TRUE,22
"EN89AS","OK",FALSE,10.9,7.6,30,TRUE,8
"EN89AW","OK",TRUE,6,4.2,20,TRUE,10
"EN89AX","No premises",NA,NA,NA,NA,TRUE,0
"EN89BA","No premises",NA,NA,NA,NA,FALSE,0
"EN89BD","OK",TRUE,13.3,7.6,30,TRUE,12
"EN89BE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"EN89BF","Insufficient Data",NA,NA,NA,NA,TRUE,2
"EN89BG","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"EN89BG","No Data",NA,NA,NA,NA,TRUE,0
"EN89BH","Insufficient Data",NA,NA,NA,NA,TRUE,2
"EN89BL","No premises",NA,NA,NA,NA,FALSE,0
"EN89BN","OK",TRUE,14.3,13.9,30,TRUE,8
"EN89BQ","OK",FALSE,30,30,30,TRUE,5
"EN89BS","OK",FALSE,7.9,5.5,20,TRUE,6
"EN89BW","No premises",NA,NA,NA,NA,TRUE,0
"EN89BX","OK",FALSE,27.9,20,30,TRUE,20
"EN89BY","OK",FALSE,25.3,20,30,TRUE,10
"EN89BZ","OK",TRUE,23.7,8.2,30,TRUE,26
"EN89DA","OK",FALSE,30,25,30,TRUE,11
"EN89DB","OK",FALSE,23.2,20,30,TRUE,36
"EN89DD","OK",FALSE,23.7,8.1,30,TRUE,9
"EN89DE","OK",TRUE,26,20,30,TRUE,22
"EN89DF","OK",FALSE,15.5,9.2,30,TRUE,7
"EN89DG","OK",FALSE,18.8,8.7,30,TRUE,35
"EN89DH","OK",TRUE,24.8,20,30,TRUE,12
"EN89DJ","OK",TRUE,30,8,30,TRUE,27
"EN89DL","OK",TRUE,23.1,20,30,TRUE,25
"EN89DN","OK",TRUE,25.2,30,30,TRUE,29
"EN89DP","OK",FALSE,17.5,12.8,30,TRUE,4
