"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"B65NA","OK",FALSE,24.2,20,30,TRUE,24
"B65ND","OK",FALSE,19.1,17.3,30,TRUE,24
"B65NE","OK",TRUE,17,8.4,30,TRUE,26
"B65NG","OK",FALSE,26.1,20,30,TRUE,9
"B65NH","OK",FALSE,26.3,20,30,TRUE,7
"B65NJ","OK",FALSE,21.8,16.7,30,TRUE,21
"B65NL","OK",FALSE,19.6,19.7,30,TRUE,28
"B65NN","OK",FALSE,30,30,30,TRUE,5
"B65NQ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"B65NQ","No Data",NA,NA,NA,NA,TRUE,0
"B65NU","OK",FALSE,24.9,14.6,30,TRUE,11
"B65NY","Insufficient Data",NA,NA,NA,NA,TRUE,2
"B65NA","OK",FALSE,24.2,20,30,TRUE,24
"B65ND","OK",FALSE,19.1,17.3,30,TRUE,24
"B65NE","OK",TRUE,17,8.4,30,TRUE,26
"B65NG","OK",FALSE,26.1,20,30,TRUE,9
"B65NH","OK",FALSE,26.3,20,30,TRUE,7
"B65NJ","OK",FALSE,21.8,16.7,30,TRUE,21
"B65NL","OK",FALSE,19.6,19.7,30,TRUE,28
"B65NN","OK",FALSE,30,30,30,TRUE,5
"B65NQ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"B65NQ","No Data",NA,NA,NA,NA,TRUE,0
"B65NU","OK",FALSE,24.9,14.6,30,TRUE,11
"B65NY","Insufficient Data",NA,NA,NA,NA,TRUE,2
