"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"B54RB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"B54RB","No Data",NA,NA,NA,NA,FALSE,0
"B54RQ","OK",FALSE,11.8,12.2,16.9,FALSE,12
"B54RT","OK",FALSE,13.9,13.9,24.1,FALSE,4
"B54RU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"B54RU","No Data",NA,NA,NA,NA,FALSE,0
"B54RW","Insufficient Data",NA,NA,NA,NA,FALSE,2
"B54RB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"B54RB","No Data",NA,NA,NA,NA,FALSE,0
"B54RQ","OK",FALSE,11.8,12.2,16.9,FALSE,12
"B54RT","OK",FALSE,13.9,13.9,24.1,FALSE,4
"B54RU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"B54RU","No Data",NA,NA,NA,NA,FALSE,0
"B54RW","Insufficient Data",NA,NA,NA,NA,FALSE,2
