"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"KY14AA","OK",TRUE,16.1,6,30,TRUE,28
"KY14AB","OK",TRUE,30,20,30,TRUE,15
"KY14AE","OK",FALSE,30,30,30,TRUE,4
"KY14AF","OK",TRUE,19,20,30,TRUE,22
"KY14AG","OK",FALSE,20.9,20,30,TRUE,33
"KY14AH","OK",TRUE,30,20,30,TRUE,31
"KY14AJ","OK",FALSE,12.8,12.8,20,TRUE,3
"KY14AL","OK",FALSE,30,20,30,TRUE,5
"KY14AN","Insufficient Data",NA,NA,NA,NA,TRUE,1
"KY14AP","OK",FALSE,30,30,30,TRUE,3
"KY14AQ","OK",FALSE,30,25,30,TRUE,22
"KY14AR","OK",TRUE,30,30,30,TRUE,25
"KY14AS","OK",TRUE,23.6,20,30,TRUE,21
"KY14AT","OK",TRUE,28.5,20,30,TRUE,30
"KY14AU","OK",FALSE,20.8,20,30,TRUE,7
"KY14AW","OK",FALSE,23.9,20,30,TRUE,13
"KY14AX","OK",TRUE,26.3,20,30,TRUE,36
"KY14AY","OK",TRUE,14.7,5.6,30,TRUE,43
"KY14AZ","OK",TRUE,30,20,30,TRUE,8
"KY14BA","OK",TRUE,26.6,30,30,TRUE,27
"KY14BB","OK",FALSE,19.7,20,30,TRUE,19
"KY14BD","OK",FALSE,30,30,30,TRUE,18
"KY14BE","OK",TRUE,17.4,6.5,30,TRUE,26
"KY14BF","OK",FALSE,4.6,4.5,5.7,FALSE,4
"KY14BH","OK",TRUE,4.2,3.5,9,FALSE,3
"KY14BL","OK",FALSE,8.5,8.7,11.4,FALSE,15
"KY14BN","OK",TRUE,6.4,8.1,9.9,FALSE,13
"KY14BS","OK",TRUE,8.1,8.1,14,FALSE,39
"KY14BT","OK",FALSE,5.6,5.9,7,FALSE,5
"KY14BU","OK",FALSE,4.3,4.2,7.5,FALSE,12
"KY14BW","OK",TRUE,4.8,5.7,7.5,FALSE,14
"KY14DA","OK",FALSE,3.9,3.5,4.8,FALSE,3
"KY14DD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14DD","No Data",NA,NA,NA,NA,FALSE,0
"KY14DE","Insufficient Data",NA,NA,NA,NA,FALSE,2
"KY14DF","OK",TRUE,3.7,3.1,6,TRUE,3
"KY14DG","OK",TRUE,1.9,1.4,2.9,FALSE,3
"KY14DH","Insufficient Data",NA,NA,NA,NA,FALSE,2
"KY14DJ","OK",TRUE,2.5,2.4,4,FALSE,4
"KY14DL","OK",FALSE,3.1,3.1,3.6,FALSE,3
"KY14DN","OK",TRUE,2,2,3.5,FALSE,7
"KY14DP","OK",TRUE,3.7,3.8,6.2,TRUE,16
"KY14DQ","OK",TRUE,1.8,1.5,4.3,FALSE,8
"KY14DR","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14DR","No Data",NA,NA,NA,NA,FALSE,0
"KY14DS","OK",FALSE,4.6,5.2,5.6,FALSE,6
"KY14DT","OK",FALSE,4.6,4.3,5.8,FALSE,3
"KY14DU","OK",TRUE,30,30,30,TRUE,18
"KY14DW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14DW","No Data",NA,NA,NA,NA,FALSE,0
"KY14DX","No premises",NA,NA,NA,NA,FALSE,0
"KY14DY","OK",TRUE,21.3,20,30,TRUE,27
"KY14DZ","OK",TRUE,25.9,25,30,TRUE,30
"KY14EA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"KY14EA","No Data",NA,NA,NA,NA,TRUE,0
"KY14EB","OK",TRUE,27.2,20,30,TRUE,37
"KY14ED","No premises",NA,NA,NA,NA,TRUE,0
"KY14EG","OK",FALSE,21.7,12.6,30,TRUE,21
"KY14EH","Insufficient Data",NA,NA,NA,NA,FALSE,1
"KY14EJ","OK",TRUE,3.8,3.5,6.7,FALSE,3
"KY14EL","OK",TRUE,4.4,4.9,7.4,FALSE,23
"KY14EN","OK",FALSE,30,30,30,TRUE,11
"KY14EQ","OK",FALSE,11.4,5.5,30,TRUE,6
"KY14LA","OK",TRUE,16.9,5.3,30,TRUE,10
"KY14LB","OK",TRUE,27,30,30,TRUE,20
"KY14LD","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14LE","OK",FALSE,30,30,30,TRUE,12
"KY14LF","OK",TRUE,23.7,20,30,TRUE,31
"KY14LG","OK",TRUE,30,20,30,TRUE,19
"KY14LH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"KY14LH","No Data",NA,NA,NA,NA,TRUE,0
"KY14LJ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"KY14LJ","No Data",NA,NA,NA,NA,TRUE,0
"KY14LL","OK",FALSE,30,30,30,TRUE,11
"KY14LP","OK",TRUE,23.1,20,30,TRUE,8
"KY14LQ","OK",FALSE,30,25,30,TRUE,12
"KY14LR","OK",TRUE,3.4,3.4,4.7,TRUE,22
"KY14LS","OK",TRUE,2.7,3,4.8,TRUE,16
"KY14LT","OK",TRUE,2.8,2.8,4.1,TRUE,8
"KY14LU","Insufficient Data",NA,NA,NA,NA,FALSE,1
"KY14LW","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14LX","OK",TRUE,3.2,3.4,4.4,FALSE,10
"KY14LY","OK",TRUE,3.3,3.6,4.4,TRUE,16
"KY14LZ","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14NA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14NA","No Data",NA,NA,NA,NA,FALSE,0
"KY14NB","OK",TRUE,3.2,3.4,4.6,TRUE,15
"KY14ND","OK",FALSE,8.8,4,20,TRUE,3
"KY14NE","OK",FALSE,4.1,3.8,4.7,FALSE,5
"KY14NF","OK",TRUE,3.3,4.2,5,TRUE,5
"KY14NG","OK",TRUE,2.5,3,4.2,FALSE,6
"KY14NH","OK",FALSE,15.4,20,30,TRUE,5
"KY14NJ","OK",FALSE,23.7,20,30,TRUE,5
"KY14NL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14NL","No Data",NA,NA,NA,NA,FALSE,0
"KY14NN","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14NN","No Data",NA,NA,NA,NA,FALSE,0
"KY14NP","OK",FALSE,28.9,30,30,TRUE,6
"KY14NQ","OK",TRUE,27.7,20,30,TRUE,17
"KY14NR","OK",FALSE,28.9,30,30,TRUE,5
"KY14NS","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14NT","OK",FALSE,19.7,20,30,TRUE,7
"KY14NU","OK",TRUE,26,30,30,TRUE,11
"KY14NW","OK",FALSE,30,30,30,TRUE,11
"KY14NX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14NX","No Data",NA,NA,NA,NA,FALSE,0
"KY14NY","OK",FALSE,27,20,30,TRUE,5
"KY14NZ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"KY14NZ","No Data",NA,NA,NA,NA,TRUE,0
"KY14PA","OK",TRUE,2.8,2.9,4.6,FALSE,13
"KY14PB","OK",TRUE,2.7,3.1,4.1,FALSE,11
"KY14PD","OK",TRUE,4.2,4.4,5.8,FALSE,25
"KY14PG","OK",FALSE,24.5,10.4,30,TRUE,18
"KY14PH","OK",FALSE,19.3,20,30,TRUE,9
"KY14PJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KY14PJ","No Data",NA,NA,NA,NA,FALSE,0
"KY14PL","OK",FALSE,24.2,20,30,TRUE,16
"KY14PN","OK",FALSE,17.2,8.5,30,TRUE,9
"KY14PP","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14PQ","OK",FALSE,17.8,14.6,30,TRUE,15
"KY14PR","OK",TRUE,19.4,20,30,TRUE,26
"KY14PT","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"KY14PT","No Data",NA,NA,NA,NA,TRUE,0
"KY14PU","Insufficient Data",NA,NA,NA,NA,TRUE,1
"KY14PW","OK",FALSE,27,25,30,TRUE,12
"KY14QB","OK",FALSE,16.5,15.8,20,TRUE,4
"KY14QH","OK",FALSE,23.3,10.8,30,TRUE,13
"KY14QJ","OK",TRUE,23.3,30,30,TRUE,20
"KY14QL","OK",TRUE,21.9,15.7,30,TRUE,11
"KY14QN","OK",FALSE,29.4,30,30,TRUE,40
"KY14QQ","OK",FALSE,27,20,30,TRUE,32
"KY14QW","OK",FALSE,30,20,30,TRUE,5
"KY14RA","OK",TRUE,21.4,20,30,TRUE,13
"KY14RB","OK",FALSE,30,30,30,TRUE,12
"KY14RD","OK",FALSE,20,20,20,TRUE,3
"KY14RE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14RF","OK",FALSE,30,30,30,TRUE,4
"KY14RG","OK",FALSE,30,25,30,TRUE,10
"KY14RH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"KY14RH","No Data",NA,NA,NA,NA,TRUE,0
"KY14RJ","OK",FALSE,7.7,8.2,11.8,FALSE,8
"KY14RL","OK",FALSE,5.9,5.3,9.8,TRUE,7
"KY14RN","OK",TRUE,15.9,20,30,TRUE,9
"KY14RP","OK",TRUE,26.1,20,30,TRUE,26
"KY14RQ","Insufficient Data",NA,NA,NA,NA,TRUE,2
"KY14RR","OK",FALSE,30,30,30,TRUE,6
"KY14RS","OK",TRUE,18.4,9.8,30,TRUE,7
"KY14RT","OK",FALSE,30,20,30,TRUE,5
"KY14RU","OK",FALSE,27,20,30,TRUE,9
"KY14RW","OK",TRUE,9.9,3.9,30,TRUE,4
"KY14RX","OK",FALSE,30,30,30,TRUE,8
"KY14RY","OK",FALSE,24.4,20,30,TRUE,20
