"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N41RD","No premises",NA,NA,NA,NA,FALSE,0
"N41RE","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"N41RE","No Data",NA,NA,NA,NA,TRUE,0
"N41RG","OK",FALSE,27.4,20,30,TRUE,11
"N41RH","OK",TRUE,27,25,30,TRUE,6
"N41RJ","OK",TRUE,21.7,11.9,30,TRUE,48
"N41RL","OK",FALSE,30,30,30,TRUE,10
"N41RN","OK",FALSE,29.3,30,30,TRUE,30
"N41RP","OK",TRUE,22.1,5.9,30,TRUE,37
"N41RQ","OK",TRUE,30,20,30,TRUE,22
"N41RR","OK",FALSE,25.3,20,30,TRUE,23
"N41RS","OK",TRUE,26.2,10,30,TRUE,28
"N41RT","OK",TRUE,13.2,9.4,30,TRUE,36
"N41RU","OK",TRUE,28.8,20,30,TRUE,31
"N41RW","OK",TRUE,28.1,25,30,TRUE,12
"N41RX","OK",FALSE,11,8.6,30,TRUE,6
"N41RY","OK",FALSE,30,25,30,TRUE,30
"N41RZ","OK",FALSE,27.5,25,30,TRUE,25
