"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N11JA","OK",FALSE,13.2,13.8,22,TRUE,24
"N11JB","OK",FALSE,21.8,16.3,30,TRUE,14
"N11JD","OK",FALSE,11.5,14.2,19.2,TRUE,18
"N11JE","OK",TRUE,21.4,16.1,30,TRUE,14
"N11JF","OK",TRUE,22.6,13.9,30,TRUE,12
"N11JG","OK",FALSE,27.1,20.1,30,TRUE,8
"N11JH","OK",TRUE,23.9,17.8,30,TRUE,26
"N11JJ","OK",FALSE,30,19,30,TRUE,6
"N11JL","OK",FALSE,14.9,14.6,19.3,TRUE,16
"N11JN","No premises",NA,NA,NA,NA,FALSE,0
"N11JP","OK",FALSE,15.5,17.1,20.6,TRUE,9
"N11JQ","OK",FALSE,14.8,16.9,20.9,TRUE,3
"N11JR","OK",FALSE,14.5,15.7,20.2,TRUE,18
"N11JS","OK",FALSE,15,17.2,18,TRUE,6
"N11JT","OK",TRUE,15.4,15.4,30,TRUE,9
"N11JU","OK",FALSE,14,13.3,19.3,TRUE,9
"N11JW","OK",FALSE,9.9,7.8,19.5,TRUE,7
"N11JX","OK",FALSE,21.8,14.7,30,TRUE,8
"N11JY","OK",FALSE,15.7,17.8,19.2,TRUE,13
"N11JZ","OK",FALSE,22.9,14.3,30,TRUE,5
