"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N43NE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"N43NG","OK",FALSE,21.8,17.5,30,TRUE,28
"N43NH","OK",FALSE,21.5,16.1,30,TRUE,47
"N43NJ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"N43NJ","No Data",NA,NA,NA,NA,TRUE,0
"N43NL","OK",FALSE,30,17,30,TRUE,13
"N43NN","OK",FALSE,30,20,30,TRUE,21
"N43NP","No Data",NA,NA,NA,NA,FALSE,0
"N43NR","OK",FALSE,30,30,30,TRUE,5
"N43NS","OK",TRUE,30,19.3,30,TRUE,23
"N43NT","OK",TRUE,16.3,7,30,TRUE,55
"N43NU","OK",TRUE,23.2,20,30,TRUE,41
"N43NW","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"N43NW","No Data",NA,NA,NA,NA,TRUE,0
"N43NX","OK",FALSE,26.2,20,30,TRUE,56
"N43NY","OK",TRUE,20.3,6.4,30,TRUE,27
