"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"W92DA","OK",FALSE,13.2,14.5,19.8,FALSE,27
"W92DB","OK",TRUE,10.9,9,30,TRUE,23
"W92DD","OK",TRUE,16.5,10.2,30,TRUE,54
"W92DE","OK",FALSE,18.8,10.2,30,TRUE,38
"W92DF","OK",FALSE,10.1,10.8,14.4,TRUE,4
"W92DG","OK",TRUE,17.2,11.5,30,TRUE,43
"W92DH","OK",FALSE,11.7,11.2,17.8,FALSE,41
"W92DN","OK",FALSE,12.3,13.3,15.8,FALSE,21
"W92DQ","OK",FALSE,10.6,10.6,12.7,TRUE,6
"W92DR","OK",FALSE,10,9.9,15,FALSE,32
"W92DS","OK",TRUE,24.5,13.8,30,TRUE,32
"W92DT","OK",FALSE,13.8,14.6,19.1,FALSE,16
"W92DU","OK",TRUE,12,13.3,21,FALSE,66
"W92DX","OK",FALSE,10.4,10.1,14.2,TRUE,12
"W92DY","OK",FALSE,9.8,11.1,12.5,TRUE,15
"W92DZ","OK",FALSE,13.8,9.1,30,TRUE,9
