"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"HU53AA","No Data",NA,NA,NA,NA,FALSE,0
"HU53AB","OK",FALSE,15.8,16.4,16.6,FALSE,3
"HU53AE","Insufficient Data",NA,NA,NA,NA,FALSE,1
"HU53AF","OK",FALSE,14.8,12.8,20.7,FALSE,3
"HU53AG","OK",FALSE,16,18.2,19.5,FALSE,4
"HU53AH","OK",FALSE,13.9,13.7,20.2,FALSE,18
"HU53AJ","OK",FALSE,12.3,13.3,16.4,FALSE,23
"HU53AL","OK",TRUE,14.5,16.4,20.4,FALSE,12
"HU53AN","OK",TRUE,13.2,14.8,20.3,FALSE,11
"HU53AP","OK",TRUE,13.4,15.4,18.3,FALSE,7
"HU53AR","OK",FALSE,17.1,17.4,18,FALSE,4
"HU53AS","OK",FALSE,15.3,15.4,19.2,FALSE,9
"HU53AT","OK",FALSE,11.9,12.2,18.6,FALSE,33
"HU53AU","OK",FALSE,11.6,12.1,15.6,FALSE,13
"HU53AW","OK",FALSE,16.5,16.5,20.5,FALSE,10
"HU53AX","OK",FALSE,12.3,12.8,17,FALSE,22
"HU53AY","OK",FALSE,14,14.2,19.5,FALSE,28
"HU53AZ","OK",FALSE,12.8,12.8,17.1,FALSE,10
"HU53BA","OK",FALSE,11.4,11.6,15.2,FALSE,10
"HU53BB","OK",FALSE,12.1,12.3,15.9,FALSE,8
"HU53BD","OK",FALSE,14.1,14.7,15.6,FALSE,11
"HU53BE","Insufficient Data",NA,NA,NA,NA,FALSE,1
"HU53BG","Insufficient Data",NA,NA,NA,NA,FALSE,1
"HU53BH","OK",TRUE,13.6,14.4,19.1,FALSE,33
"HU53BJ","OK",FALSE,14.8,15.2,17.3,FALSE,10
"HU53BL","OK",FALSE,11.8,13.8,16.4,FALSE,4
"HU53BN","OK",FALSE,12.7,13.4,17.9,FALSE,6
"HU53BP","OK",FALSE,13.5,12.8,17.5,FALSE,5
"HU53BQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HU53BQ","No Data",NA,NA,NA,NA,FALSE,0
"HU53BS","OK",TRUE,11.3,12.1,15.2,FALSE,9
"HU53BT","OK",FALSE,14,13.6,17.6,FALSE,7
"HU53BU","OK",TRUE,14.9,18.2,19.1,FALSE,7
"HU53BW","OK",FALSE,13.8,14.5,17.1,FALSE,7
"HU53BX","OK",FALSE,14.7,14.9,16.4,FALSE,4
"HU53BY","OK",TRUE,12.8,14.4,17.2,FALSE,8
"HU53BZ","OK",FALSE,13,14.2,18.5,FALSE,10
"HU53DA","OK",FALSE,12.7,14.4,17.4,FALSE,23
"HU53DB","OK",TRUE,11.4,13.8,14.8,FALSE,6
"HU53DD","OK",FALSE,13.2,13.8,13.8,FALSE,4
"HU53DE","OK",FALSE,7.9,8.3,10.4,FALSE,14
"HU53DF","Insufficient Data",NA,NA,NA,NA,FALSE,2
"HU53DH","Insufficient Data",NA,NA,NA,NA,FALSE,1
"HU53DJ","OK",FALSE,16.8,16.7,20.8,FALSE,5
"HU53DL","OK",FALSE,14.9,15.4,21.2,FALSE,15
"HU53DN","OK",FALSE,17,16.7,21.5,FALSE,22
"HU53DP","OK",FALSE,11.8,11.2,18.2,FALSE,17
"HU53DR","OK",FALSE,16.5,16.6,20.8,FALSE,20
"HU53DS","OK",FALSE,14.2,14.3,22,FALSE,27
"HU53DT","OK",FALSE,9.8,9.9,13.3,FALSE,14
"HU53DU","OK",FALSE,10.9,10.7,15.3,FALSE,20
"HU53DW","OK",FALSE,14,14.7,20.5,FALSE,20
"HU53DY","OK",FALSE,8.2,8.2,14,FALSE,28
"HU53DZ","OK",FALSE,9.3,9.5,12.5,FALSE,27
"HU53EA","OK",FALSE,9.5,9.7,11.3,FALSE,8
"HU53EB","OK",FALSE,9.1,10.2,11.5,FALSE,11
"HU53ED","OK",FALSE,8.6,8,12.3,FALSE,11
"HU53EE","OK",FALSE,9.2,11.3,12.3,FALSE,5
"HU53EF","OK",FALSE,8.8,8.6,13.1,FALSE,36
"HU53EG","OK",FALSE,8.6,10,11.2,FALSE,4
"HU53EN","OK",FALSE,15,16,20,FALSE,14
"HU53EP","OK",FALSE,8.5,8,15.4,FALSE,13
"HU53ER","OK",FALSE,15.4,15.4,20.1,FALSE,19
"HU53ES","OK",TRUE,14.4,15.6,20.7,FALSE,15
"HU53ET","OK",FALSE,12,12.9,15.4,FALSE,11
"HU53EU","OK",FALSE,12.1,14.3,15.6,FALSE,9
"HU53EW","OK",FALSE,15.4,15.4,20.3,FALSE,15
"HU53EX","OK",FALSE,10.8,10.8,15.4,FALSE,31
