"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"S21WA","OK",TRUE,7.6,2.3,30,TRUE,8
"S21WB","OK",FALSE,15.7,3.9,30,TRUE,15
"S21WD","OK",TRUE,23.1,17,30,TRUE,6
"S21WE","OK",TRUE,11.9,4.5,30,TRUE,12
"S21WF","OK",FALSE,10.6,5,30,TRUE,7
"S21WG","OK",FALSE,5.5,4.7,7.4,TRUE,8
"S21WH","OK",TRUE,4,4.3,4.9,TRUE,10
"S21WJ","OK",FALSE,23.7,6.9,30,TRUE,8
"S21WL","OK",TRUE,8.7,4.1,30,TRUE,7
"S21WN","OK",FALSE,13.3,4,30,TRUE,16
"S21WP","OK",FALSE,24.7,30,30,TRUE,14
"S21WR","OK",TRUE,20.6,5,30,TRUE,20
"S21WS","OK",TRUE,16.4,20,30,TRUE,26
"S21WT","OK",FALSE,13.5,4.4,30,TRUE,19
"S21WU","OK",TRUE,16.5,15,30,TRUE,12
"S21WW","OK",TRUE,2.7,2.6,4.9,TRUE,15
"S21WX","OK",TRUE,6.9,3.7,30,TRUE,35
"S21WY","OK",TRUE,22.6,20,30,TRUE,24
"S21WZ","OK",FALSE,17.7,20,30,TRUE,3
