"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"M90WA","OK",TRUE,28.6,4.3,30,TRUE,13
"M90WB","OK",TRUE,22.1,3,30,TRUE,22
"M90WD","OK",TRUE,22.5,4.1,30,TRUE,10
"M90WE","OK",FALSE,4.8,5,5,TRUE,4
"M90WF","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M90WL","OK",TRUE,7.9,4.4,30,TRUE,22
"M90WN","OK",TRUE,4.4,4.5,6.2,TRUE,11
"M90WP","OK",TRUE,4.4,4.7,6.7,TRUE,17
"M90WQ","No premises",NA,NA,NA,NA,TRUE,0
"M90WW","OK",TRUE,10.8,3.4,30,TRUE,7
