"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"PL68AA","OK",TRUE,10.3,4.4,30,TRUE,11
"PL68AB","OK",TRUE,12.7,4.4,30,TRUE,15
"PL68AE","Insufficient Data",NA,NA,NA,NA,TRUE,1
"PL68AG","OK",FALSE,23.2,5.5,30,TRUE,4
"PL68AH","Insufficient Data",NA,NA,NA,NA,TRUE,1
"PL68AJ","No Data",NA,NA,NA,NA,TRUE,0
"PL68AL","OK",TRUE,8.2,5.3,20,TRUE,9
"PL68AN","OK",FALSE,12.6,4.2,30,TRUE,8
"PL68AP","OK",TRUE,22,2.5,30,TRUE,20
"PL68AQ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PL68AQ","No Data",NA,NA,NA,NA,TRUE,0
"PL68AR","OK",TRUE,10.8,2.4,30,TRUE,9
"PL68AS","OK",TRUE,17.8,23.6,30,TRUE,5
"PL68AU","No Data",NA,NA,NA,NA,TRUE,0
"PL68AW","OK",TRUE,1.5,1.6,2.3,FALSE,12
"PL68AX","No Data",NA,NA,NA,NA,TRUE,0
"PL68AY","No premises",NA,NA,NA,NA,TRUE,0
"PL68AZ","OK",TRUE,22.3,1.6,30,TRUE,15
"PL68BB","Insufficient Data",NA,NA,NA,NA,TRUE,1
"PL68BD","OK",FALSE,5.2,5,6.8,TRUE,3
"PL68BE","OK",TRUE,17.4,13.7,30,TRUE,4
"PL68BG","No premises",NA,NA,NA,NA,TRUE,0
"PL68BH","No premises",NA,NA,NA,NA,TRUE,0
"PL68BN","OK",TRUE,13.4,2.8,30,TRUE,17
"PL68BP","OK",TRUE,26.1,20,30,TRUE,39
"PL68BQ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PL68BQ","No Data",NA,NA,NA,NA,TRUE,0
"PL68BR","OK",TRUE,28.4,20,30,TRUE,14
"PL68BS","OK",TRUE,30,20,30,TRUE,23
"PL68BT","Insufficient Data",NA,NA,NA,NA,TRUE,2
"PL68BU","No Data",NA,NA,NA,NA,TRUE,0
