"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"L77AD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"L77AD","No Data",NA,NA,NA,NA,TRUE,0
"L77AE","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L77AE","No Data",NA,NA,NA,NA,FALSE,0
"L77AF","OK",FALSE,15.8,12.6,30,TRUE,16
"L77AG","No Data",NA,NA,NA,NA,FALSE,0
"L77AH","No Data",NA,NA,NA,NA,FALSE,0
"L77AL","OK",FALSE,13.3,9.3,30,TRUE,6
"L77AU","No Data",NA,NA,NA,NA,FALSE,0
"L77AZ","OK",FALSE,19.3,13.7,30,TRUE,19
"L77AD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"L77AD","No Data",NA,NA,NA,NA,TRUE,0
"L77AE","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L77AE","No Data",NA,NA,NA,NA,FALSE,0
"L77AF","OK",FALSE,15.8,12.6,30,TRUE,16
"L77AG","No Data",NA,NA,NA,NA,FALSE,0
"L77AH","No Data",NA,NA,NA,NA,FALSE,0
"L77AL","OK",FALSE,13.3,9.3,30,TRUE,6
"L77AU","No Data",NA,NA,NA,NA,FALSE,0
"L77AZ","OK",FALSE,19.3,13.7,30,TRUE,19
