"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"BH170AA","No premises",NA,NA,NA,NA,TRUE,0
"BH170BD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"BH170BD","No Data",NA,NA,NA,NA,FALSE,0
"BH170BS","No premises",NA,NA,NA,NA,FALSE,0
"BH170GA","OK",TRUE,3.4,3.9,4.3,TRUE,5
"BH170GB","OK",FALSE,4.3,4.1,6.3,TRUE,11
"BH170GD","Insufficient Data",NA,NA,NA,NA,TRUE,2
"BH170GE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"BH170GF","OK",TRUE,5,6.2,8.2,TRUE,5
"BH170GG","Insufficient Data",NA,NA,NA,NA,TRUE,1
"BH170GH","Insufficient Data",NA,NA,NA,NA,FALSE,2
"BH170GJ","Insufficient Data",NA,NA,NA,NA,FALSE,2
"BH170GL","Insufficient Data",NA,NA,NA,NA,FALSE,1
"BH170GP","OK",TRUE,1.7,1.7,2.6,FALSE,7
"BH170HH","No premises",NA,NA,NA,NA,TRUE,0
"BH170HL","Insufficient Data",NA,NA,NA,NA,FALSE,2
"BH170JT","No premises",NA,NA,NA,NA,TRUE,0
"BH170JZ","OK",FALSE,3.8,4.1,4.6,TRUE,4
"BH170LA","No premises",NA,NA,NA,NA,TRUE,0
"BH170NF","OK",FALSE,5,5,5.7,TRUE,4
"BH170RA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"BH170RA","No Data",NA,NA,NA,NA,TRUE,0
"BH170RB","Insufficient Data",NA,NA,NA,NA,TRUE,1
"BH170RF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"BH170RF","No Data",NA,NA,NA,NA,FALSE,0
"BH170RJ","No premises",NA,NA,NA,NA,TRUE,0
"BH170RR","Insufficient Data",NA,NA,NA,NA,TRUE,1
"BH170RS","OK",FALSE,3.9,3.9,4.8,TRUE,4
