"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"DL62AA","OK",TRUE,1.4,1.1,3.4,FALSE,18
"DL62AB","OK",TRUE,3.1,1.7,14.8,FALSE,10
"DL62AD","OK",TRUE,1.2,1.3,2.2,FALSE,11
"DL62AE","OK",TRUE,1.2,1.3,2,FALSE,3
"DL62AF","OK",TRUE,1.6,1.4,4,FALSE,18
"DL62AG","OK",TRUE,2,2,2.8,FALSE,5
"DL62AH","OK",TRUE,1.3,1,2.8,FALSE,12
"DL62AJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AJ","No Data",NA,NA,NA,NA,FALSE,0
"DL62AL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AL","No Data",NA,NA,NA,NA,FALSE,0
"DL62AN","OK",FALSE,3.1,3.2,3.6,FALSE,4
"DL62AP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AP","No Data",NA,NA,NA,NA,FALSE,0
"DL62AQ","OK",TRUE,2,1.8,4.4,FALSE,16
"DL62AR","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AR","No Data",NA,NA,NA,NA,FALSE,0
"DL62AS","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DL62AT","No Data",NA,NA,NA,NA,FALSE,0
"DL62AU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AU","No Data",NA,NA,NA,NA,FALSE,0
"DL62AW","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DL62AX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AX","No Data",NA,NA,NA,NA,FALSE,0
"DL62AY","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DL62AZ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62AZ","No Data",NA,NA,NA,NA,FALSE,0
"DL62BA","No Data",NA,NA,NA,NA,FALSE,0
"DL62BB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62BB","No Data",NA,NA,NA,NA,FALSE,0
"DL62BD","OK",TRUE,1.5,1.3,3.7,FALSE,20
"DL62BE","OK",TRUE,0.9,0.6,2.4,FALSE,5
"DL62BF","No Data",NA,NA,NA,NA,FALSE,0
"DL62BL","OK",FALSE,7.5,8.1,8.1,FALSE,24
"DL62BN","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62BN","No Data",NA,NA,NA,NA,FALSE,0
"DL62BP","OK",FALSE,8.1,8.1,8.1,FALSE,3
"DL62BW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62BW","No Data",NA,NA,NA,NA,FALSE,0
"DL62DB","OK",FALSE,7.1,7.8,8.1,FALSE,21
"DL62DD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DD","No Data",NA,NA,NA,NA,FALSE,0
"DL62DE","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DL62DF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DF","No Data",NA,NA,NA,NA,FALSE,0
"DL62DH","OK",FALSE,7,7.6,8.1,FALSE,4
"DL62DJ","OK",FALSE,7.2,8,8.1,FALSE,8
"DL62DN","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DN","No Data",NA,NA,NA,NA,FALSE,0
"DL62DP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DP","No Data",NA,NA,NA,NA,FALSE,0
"DL62DQ","No premises",NA,NA,NA,NA,FALSE,0
"DL62DR","OK",TRUE,2.8,2.7,5.7,FALSE,7
"DL62DS","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DS","No Data",NA,NA,NA,NA,FALSE,0
"DL62DT","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DL62DU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DU","No Data",NA,NA,NA,NA,FALSE,0
"DL62DW","OK",FALSE,6.9,7.9,8.1,FALSE,4
"DL62DX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DX","No Data",NA,NA,NA,NA,FALSE,0
"DL62DY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62DY","No Data",NA,NA,NA,NA,FALSE,0
"DL62DZ","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DL62EA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62EA","No Data",NA,NA,NA,NA,FALSE,0
"DL62EB","OK",FALSE,5.6,5.1,7.4,FALSE,6
"DL62ED","OK",FALSE,6.9,7,8.1,FALSE,6
"DL62EH","OK",FALSE,7.9,8.1,8.1,FALSE,14
"DL62EJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62EJ","No Data",NA,NA,NA,NA,FALSE,0
"DL62EL","OK",FALSE,7,7,8.1,FALSE,3
"DL62EN","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DL62EP","OK",FALSE,7.5,8.1,8.1,FALSE,10
"DL62EQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62EQ","No Data",NA,NA,NA,NA,FALSE,0
"DL62ER","OK",FALSE,7.2,7.4,8.1,FALSE,3
"DL62ES","OK",FALSE,7.6,7.6,7.6,FALSE,3
"DL62ET","OK",FALSE,7.7,7.9,8.1,FALSE,5
"DL62EU","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DL62EW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62EW","No Data",NA,NA,NA,NA,FALSE,0
"DL62EX","OK",FALSE,7.2,7.2,8.1,FALSE,6
"DL62EY","OK",FALSE,7.1,7.5,8.1,FALSE,4
"DL62EZ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62EZ","No Data",NA,NA,NA,NA,FALSE,0
"DL62HA","OK",TRUE,1.9,1.2,5.1,FALSE,4
"DL62HB","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DL62HD","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DL62HE","OK",FALSE,5.7,5.4,7.4,FALSE,5
"DL62HF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62HF","No Data",NA,NA,NA,NA,FALSE,0
"DL62HG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62HG","No Data",NA,NA,NA,NA,FALSE,0
"DL62HH","OK",FALSE,6.1,6.1,8.1,FALSE,3
"DL62HJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62HJ","No Data",NA,NA,NA,NA,FALSE,0
"DL62HL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DL62HL","No Data",NA,NA,NA,NA,FALSE,0
"DL62HN","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DL62HP","OK",TRUE,3.6,2.4,7.4,FALSE,3
