"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"DG14AA","OK",FALSE,13.8,14.3,18.1,TRUE,11
"DG14AB","OK",TRUE,2.4,2.3,4.9,FALSE,10
"DG14AD","OK",FALSE,4.1,3.6,7.1,FALSE,10
"DG14AE","OK",FALSE,12.5,12.5,17.6,FALSE,7
"DG14AF","OK",FALSE,3.8,3.5,6.1,FALSE,9
"DG14AG","OK",FALSE,5.3,5.3,6.4,FALSE,7
"DG14AH","OK",TRUE,4.6,2.8,8.7,FALSE,3
"DG14AJ","OK",TRUE,4.7,4.5,7.5,FALSE,18
"DG14AL","OK",FALSE,10.4,9.7,17.5,FALSE,7
"DG14AN","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14AN","No Data",NA,NA,NA,NA,FALSE,0
"DG14AP","No premises",NA,NA,NA,NA,FALSE,0
"DG14AQ","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DG14AR","OK",FALSE,16.2,16.6,17.4,FALSE,4
"DG14AS","OK",TRUE,9.6,10.2,16.7,FALSE,12
"DG14AT","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14AT","No Data",NA,NA,NA,NA,FALSE,0
"DG14AW","OK",FALSE,4.4,4.4,5.9,FALSE,11
"DG14AX","OK",TRUE,13.1,15,16.4,FALSE,7
"DG14AY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14AY","No Data",NA,NA,NA,NA,FALSE,0
"DG14AZ","OK",FALSE,6.9,7.8,8.1,FALSE,14
"DG14BA","OK",TRUE,3.8,3.9,8.4,FALSE,35
"DG14BB","OK",TRUE,3.2,3.6,4.3,FALSE,6
"DG14BD","OK",TRUE,3.4,3.4,6.5,FALSE,13
"DG14BE","OK",TRUE,2.6,1.9,6.1,FALSE,4
"DG14BG","OK",FALSE,10.4,10.8,15.4,FALSE,16
"DG14BH","OK",FALSE,12.4,12.8,17,FALSE,26
"DG14BJ","OK",FALSE,10.2,10.7,12.4,FALSE,7
"DG14BL","OK",FALSE,10,11,13.3,FALSE,10
"DG14BN","OK",FALSE,7.4,8.1,14.5,FALSE,15
"DG14BP","OK",FALSE,10.9,11.9,15.3,FALSE,33
"DG14BQ","OK",FALSE,8.6,8,13.4,FALSE,14
"DG14BS","OK",TRUE,5.1,5.6,8,FALSE,4
"DG14BT","OK",TRUE,6.3,6.7,10.7,FALSE,30
"DG14BU","OK",FALSE,5.8,5.7,6.7,FALSE,3
"DG14BW","OK",TRUE,7.3,7.8,11.1,FALSE,13
"DG14BX","OK",TRUE,5.4,5.1,10.7,FALSE,34
"DG14BY","OK",TRUE,6.1,4.3,13.1,FALSE,3
"DG14BZ","OK",TRUE,5.4,5.1,9.3,FALSE,8
"DG14DA","OK",TRUE,7.1,7.9,9.6,FALSE,25
"DG14DB","OK",TRUE,5.7,6.3,9.1,FALSE,27
"DG14DD","OK",TRUE,4.9,5,7.8,FALSE,10
"DG14DE","OK",FALSE,5.9,6.1,7.3,FALSE,6
"DG14DF","OK",TRUE,6.1,6.2,9.8,FALSE,13
"DG14DG","OK",TRUE,5.9,7,9.6,FALSE,11
"DG14DH","OK",TRUE,5.6,6.2,8,FALSE,11
"DG14DJ","OK",TRUE,5.7,5.9,9.8,FALSE,29
"DG14DL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14DL","No Data",NA,NA,NA,NA,FALSE,0
"DG14DN","OK",TRUE,6.6,6.6,9.6,FALSE,15
"DG14DP","OK",FALSE,6.4,6.3,11.5,FALSE,9
"DG14DQ","OK",TRUE,5.9,6.1,8.8,FALSE,17
"DG14DR","OK",TRUE,5.8,6.5,8.5,FALSE,12
"DG14DS","OK",TRUE,4.7,4.9,8.6,FALSE,33
"DG14DT","OK",TRUE,5.3,5.1,8.9,FALSE,20
"DG14DU","OK",FALSE,6.7,6.6,8.4,FALSE,10
"DG14DW","OK",TRUE,6,6.6,8.7,FALSE,28
"DG14DX","OK",FALSE,4.9,5,5.6,FALSE,8
"DG14DY","OK",TRUE,3.9,4.3,5.7,FALSE,8
"DG14DZ","OK",FALSE,5.4,5.9,7.3,FALSE,7
"DG14EA","OK",TRUE,4.6,4.8,7.4,FALSE,15
"DG14EB","OK",TRUE,4.5,4.8,7.6,FALSE,24
"DG14ED","OK",TRUE,5.3,4,9.8,FALSE,4
"DG14EE","OK",FALSE,5.9,5.9,7.8,FALSE,12
"DG14EF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14EF","No Data",NA,NA,NA,NA,FALSE,0
"DG14EG","OK",TRUE,6.2,7.3,9.2,FALSE,7
"DG14EH","OK",TRUE,4.7,5.1,7.8,FALSE,10
"DG14EJ","OK",FALSE,4.7,3.9,7.1,FALSE,5
"DG14EN","OK",TRUE,8.2,9,11.8,FALSE,22
"DG14EP","OK",TRUE,6.4,7.7,10.6,FALSE,19
"DG14EQ","OK",TRUE,5.7,5.3,10.1,FALSE,27
"DG14ER","OK",TRUE,6.8,7.6,11,FALSE,6
"DG14ES","OK",TRUE,2.6,2.7,3.6,FALSE,9
"DG14ET","OK",TRUE,8.3,8.4,12.1,FALSE,23
"DG14EU","OK",TRUE,5.6,6.7,10.1,FALSE,8
"DG14EW","OK",TRUE,6.7,6.6,12.4,FALSE,43
"DG14EX","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DG14EY","OK",FALSE,14.6,14.7,18.9,FALSE,9
"DG14EZ","OK",TRUE,4.3,4.6,7,FALSE,51
"DG14FD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14FD","No Data",NA,NA,NA,NA,FALSE,0
"DG14FF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DG14FF","No Data",NA,NA,NA,NA,FALSE,0
"DG14GA","OK",FALSE,6.9,6.9,8.1,FALSE,3
"DG14GB","OK",TRUE,3.7,4,7,FALSE,48
