"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"L71QB","No Data",NA,NA,NA,NA,TRUE,0
"L71QD","No Data",NA,NA,NA,NA,TRUE,0
"L71QF","OK",FALSE,17.5,20,30,TRUE,6
"L71QH","OK",FALSE,30,30,30,TRUE,3
"L71QL","Insufficient Data",NA,NA,NA,NA,TRUE,2
"L71QQ","OK",FALSE,24.6,9.9,30,TRUE,7
"L71QR","OK",FALSE,20.7,9.5,30,TRUE,4
"L71QX","OK",FALSE,30,20,30,TRUE,4
"L71QB","No Data",NA,NA,NA,NA,TRUE,0
"L71QD","No Data",NA,NA,NA,NA,TRUE,0
"L71QF","OK",FALSE,17.5,20,30,TRUE,6
"L71QH","OK",FALSE,30,30,30,TRUE,3
"L71QL","Insufficient Data",NA,NA,NA,NA,TRUE,2
"L71QQ","OK",FALSE,24.6,9.9,30,TRUE,7
"L71QR","OK",FALSE,20.7,9.5,30,TRUE,4
"L71QX","OK",FALSE,30,20,30,TRUE,4
