"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"DN76AA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76AA","No Data",NA,NA,NA,NA,FALSE,0
"DN76AB","OK",TRUE,7.9,7,14.5,FALSE,28
"DN76AD","OK",FALSE,7.3,8.1,13.3,FALSE,24
"DN76AE","OK",FALSE,9.1,8.5,14.3,FALSE,12
"DN76AF","OK",FALSE,8.6,8,14.4,FALSE,16
"DN76AG","OK",FALSE,8.8,9.2,13.3,FALSE,9
"DN76AH","OK",TRUE,5.1,5.6,7.4,FALSE,42
"DN76AL","OK",TRUE,4.9,5.1,7.8,FALSE,23
"DN76AN","OK",FALSE,4.4,4.3,5.1,FALSE,4
"DN76AP","OK",FALSE,4.1,4.5,5.6,FALSE,10
"DN76AQ","OK",TRUE,8,8.2,13,FALSE,19
"DN76AR","OK",TRUE,4.7,4.8,6.4,FALSE,6
"DN76AS","OK",FALSE,5.4,6,7,FALSE,4
"DN76AT","OK",TRUE,7.5,3.2,30,TRUE,27
"DN76AU","OK",TRUE,4.4,1.8,30,TRUE,15
"DN76AW","OK",TRUE,5,5.4,6.5,FALSE,10
"DN76AX","OK",TRUE,7.7,8,12.7,FALSE,14
"DN76AY","OK",TRUE,10.4,2.9,30,TRUE,5
"DN76AZ","OK",TRUE,2.4,2.6,2.9,FALSE,4
"DN76BB","OK",TRUE,3.5,3.8,5.4,FALSE,5
"DN76BD","OK",TRUE,3.6,4,6.1,FALSE,13
"DN76BE","No premises",NA,NA,NA,NA,FALSE,0
"DN76BG","OK",TRUE,1.8,1.8,2.6,FALSE,8
"DN76BH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76BH","No Data",NA,NA,NA,NA,FALSE,0
"DN76BN","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DN76BP","Insufficient Data",NA,NA,NA,NA,TRUE,1
"DN76BQ","OK",TRUE,1.7,1.8,2,FALSE,4
"DN76BT","OK",TRUE,2.8,2.5,3.8,FALSE,4
"DN76BU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76BU","No Data",NA,NA,NA,NA,FALSE,0
"DN76BW","No premises",NA,NA,NA,NA,FALSE,0
"DN76BX","OK",TRUE,1,1,2,FALSE,23
"DN76BY","OK",TRUE,0.3,0.3,0.5,FALSE,4
"DN76BZ","OK",TRUE,1.9,2,2.6,FALSE,4
"DN76DA","OK",TRUE,2,2.3,2.9,FALSE,12
"DN76DB","OK",TRUE,2.3,2.4,2.7,FALSE,14
"DN76DD","OK",TRUE,2,2.2,2.8,FALSE,16
"DN76DE","OK",TRUE,1.9,2.2,2.9,FALSE,10
"DN76DF","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DN76DG","OK",TRUE,1.6,1.7,2.4,FALSE,6
"DN76DJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76DJ","No Data",NA,NA,NA,NA,FALSE,0
"DN76DL","OK",TRUE,1.2,1.4,1.9,FALSE,16
"DN76DN","OK",TRUE,1.2,1.2,1.7,FALSE,4
"DN76DP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76DP","No Data",NA,NA,NA,NA,FALSE,0
"DN76DQ","OK",TRUE,1.4,1.6,2.1,FALSE,13
"DN76DR","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76DR","No Data",NA,NA,NA,NA,FALSE,0
"DN76DS","No Data",NA,NA,NA,NA,FALSE,0
"DN76DT","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DN76DU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76DU","No Data",NA,NA,NA,NA,FALSE,0
"DN76DW","Insufficient Data",NA,NA,NA,NA,FALSE,1
"DN76DX","Insufficient Data",NA,NA,NA,NA,FALSE,2
"DN76DY","OK",TRUE,5.6,7,8.1,FALSE,5
"DN76DZ","OK",FALSE,4.3,3.9,6.1,FALSE,3
"DN76EA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DN76EA","No Data",NA,NA,NA,NA,FALSE,0
"DN76ED","OK",TRUE,9.3,9.4,14.3,FALSE,47
"DN76EE","No premises",NA,NA,NA,NA,FALSE,0
"DN76EG","OK",TRUE,9.6,11.1,15.4,FALSE,4
"DN76EH","OK",TRUE,2.5,2.6,4,TRUE,24
"DN76EJ","OK",FALSE,3.5,3,5.2,TRUE,7
"DN76EL","No premises",NA,NA,NA,NA,TRUE,0
