"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"W55EB","No premises",NA,NA,NA,NA,FALSE,0
"W55ED","Insufficient Data",NA,NA,NA,NA,TRUE,2
"W55EG","OK",FALSE,14.5,17.9,21.6,TRUE,7
"W55EH","No premises",NA,NA,NA,NA,TRUE,0
"W55EL","OK",FALSE,30,19.1,30,TRUE,5
"W55EN","OK",FALSE,30,30,30,TRUE,7
"W55EP","OK",FALSE,17,18,22.9,TRUE,6
"W55EQ","No premises",NA,NA,NA,NA,TRUE,0
"W55ER","OK",FALSE,30,19.3,30,TRUE,7
"W55ES","OK",FALSE,30,21.8,30,TRUE,18
"W55ET","OK",FALSE,30,18.8,30,TRUE,7
"W55EU","OK",FALSE,21.7,17.6,30,TRUE,9
"W55EW","No premises",NA,NA,NA,NA,TRUE,0
"W55EX","OK",FALSE,28.5,18.9,30,TRUE,15
"W55EY","OK",FALSE,20.4,20,30,TRUE,13
"W55EZ","OK",FALSE,17.5,17.1,30,TRUE,7
