"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"B95DB","OK",FALSE,13.2,16.9,20.4,TRUE,4
"B95DD","OK",TRUE,13.7,10.9,30,TRUE,3
"B95DE","OK",FALSE,10.1,8.7,20,TRUE,11
"B95DF","OK",TRUE,7.5,7.5,13.2,TRUE,8
"B95DG","OK",FALSE,20.1,21.4,30,TRUE,4
"B95DH","Insufficient Data",NA,NA,NA,NA,TRUE,2
"B95DL","Insufficient Data",NA,NA,NA,NA,TRUE,2
"B95DN","OK",FALSE,6.8,6.8,7.2,TRUE,3
"B95DP","OK",FALSE,7.9,6.8,20,TRUE,7
"B95DQ","OK",FALSE,17.5,15.5,30,TRUE,9
"B95DR","Insufficient Data",NA,NA,NA,NA,TRUE,2
"B95DS","OK",FALSE,8.4,6.3,20,TRUE,7
"B95DT","OK",TRUE,17.8,6.8,30,TRUE,8
"B95DY","Insufficient Data",NA,NA,NA,NA,TRUE,1
