"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"TF31AB","OK",FALSE,14.8,16.3,16.7,TRUE,9
"TF31AT","OK",FALSE,11,11.6,13.7,TRUE,7
"TF31AU","OK",FALSE,16.9,8.1,30,TRUE,7
"TF31AW","OK",TRUE,19,11.3,30,TRUE,64
"TF31AX","OK",FALSE,19.5,11.2,30,TRUE,8
"TF31AY","OK",FALSE,16,10.2,30,TRUE,12
"TF31AZ","OK",FALSE,19.3,10.6,30,TRUE,10
"TF31BH","Insufficient Data",NA,NA,NA,NA,TRUE,2
"TF31BJ","OK",FALSE,30,20.1,30,TRUE,9
"TF31BL","OK",FALSE,27.2,20,30,TRUE,30
"TF31BN","OK",FALSE,25.9,21,30,TRUE,17
"TF31BP","OK",FALSE,27.8,20,30,TRUE,16
"TF31BS","OK",FALSE,21.4,20,30,TRUE,5
"TF31BT","OK",FALSE,25,20,30,TRUE,13
"TF31BU","OK",FALSE,23.3,20,30,TRUE,13
"TF31BW","OK",FALSE,30,20,30,TRUE,11
"TF31BX","OK",FALSE,18,14.6,30,TRUE,24
"TF31BY","OK",FALSE,23.2,18,30,TRUE,13
"TF31BZ","Insufficient Data",NA,NA,NA,NA,TRUE,2
"TF31DP","OK",TRUE,20.8,20.2,30,TRUE,21
"TF31DR","OK",FALSE,23.7,20.9,30,TRUE,16
"TF31DS","OK",FALSE,29.5,22.4,30,TRUE,14
"TF31DT","OK",FALSE,22.8,20,30,TRUE,14
"TF31DU","OK",FALSE,30,22.2,30,TRUE,8
"TF31DW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TF31DW","No Data",NA,NA,NA,NA,FALSE,0
"TF31DX","OK",FALSE,30,22.1,30,TRUE,11
"TF31DY","OK",FALSE,22.7,21.5,30,TRUE,18
"TF31DZ","OK",FALSE,18,20.9,22.3,TRUE,4
"TF31EA","Insufficient Data",NA,NA,NA,NA,TRUE,2
"TF31EB","OK",FALSE,26.2,21,30,TRUE,9
"TF31ED","OK",FALSE,21.3,18.5,30,TRUE,22
"TF31EE","OK",FALSE,23,20,30,TRUE,29
"TF31EF","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"TF31EF","No Data",NA,NA,NA,NA,TRUE,0
"TF31EG","OK",FALSE,29.2,20,30,TRUE,22
"TF31EH","OK",FALSE,30,22.9,30,TRUE,10
"TF31EJ","OK",FALSE,21.6,20,30,TRUE,15
"TF31EL","OK",FALSE,27.8,19.4,30,TRUE,4
"TF31EN","OK",FALSE,22.9,20,30,TRUE,19
"TF31EP","OK",FALSE,17.8,19.1,22.3,TRUE,4
"TF31EQ","OK",TRUE,11.3,11,20.7,TRUE,8
"TF31ER","OK",FALSE,27.2,21,30,TRUE,8
"TF31ES","OK",FALSE,30,21,30,TRUE,3
"TF31ET","Insufficient Data",NA,NA,NA,NA,TRUE,1
"TF31EU","OK",FALSE,30,21.3,30,TRUE,38
"TF31EW","OK",FALSE,24.6,23.9,30,TRUE,3
"TF31EX","OK",FALSE,15.9,15,30,TRUE,11
"TF31EY","OK",TRUE,30,30,30,TRUE,24
"TF31EZ","OK",FALSE,30,30,30,TRUE,4
"TF31FA","No Data",NA,NA,NA,NA,TRUE,0
"TF31FB","Insufficient Data",NA,NA,NA,NA,TRUE,1
"TF31FE","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"TF31FE","No Data",NA,NA,NA,NA,TRUE,0
"TF31FF","OK",FALSE,25.2,30,30,TRUE,17
"TF31FG","No Data",NA,NA,NA,NA,TRUE,0
"TF31FH","OK",FALSE,16,8.2,30,TRUE,8
"TF31FJ","OK",FALSE,10.5,9.2,30,TRUE,21
"TF31FL","No premises",NA,NA,NA,NA,FALSE,0
"TF31LA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TF31LA","No Data",NA,NA,NA,NA,FALSE,0
"TF31LD","No premises",NA,NA,NA,NA,TRUE,0
"TF31LE","No premises",NA,NA,NA,NA,TRUE,0
"TF31LG","No premises",NA,NA,NA,NA,TRUE,0
"TF31LH","OK",FALSE,30,20.2,30,TRUE,31
"TF31LJ","OK",FALSE,23.2,20,30,TRUE,18
"TF31LL","OK",FALSE,29,15.9,30,TRUE,19
"TF31LN","OK",FALSE,30,30,30,TRUE,10
"TF31LP","Insufficient Data",NA,NA,NA,NA,TRUE,2
"TF31LQ","OK",FALSE,26.1,18.7,30,TRUE,32
"TF31LR","Insufficient Data",NA,NA,NA,NA,TRUE,1
"TF31LS","OK",FALSE,24.1,20,30,TRUE,24
"TF31LT","OK",FALSE,28.3,20,30,TRUE,22
"TF31LU","OK",FALSE,27.1,16.4,30,TRUE,17
"TF31LW","OK",FALSE,30,30,30,TRUE,17
"TF31LX","OK",FALSE,26.3,20,30,TRUE,24
"TF31LY","OK",FALSE,29.2,20,30,TRUE,19
"TF31LZ","OK",FALSE,30,30,30,TRUE,6
"TF31NA","OK",FALSE,30,25,30,TRUE,16
"TF31NB","OK",TRUE,28.2,17.8,30,TRUE,30
"TF31ND","OK",FALSE,25.3,18.8,30,TRUE,20
"TF31NE","OK",FALSE,22.5,20,30,TRUE,26
"TF31NF","OK",FALSE,20.5,24.3,30,TRUE,4
