"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"HR27AA","OK",TRUE,6,8.4,8.6,TRUE,4
"HR27AB","OK",FALSE,6.9,7.1,12.3,TRUE,22
"HR27AD","OK",FALSE,5.9,6.1,7.3,TRUE,9
"HR27AE","OK",TRUE,10.6,4.7,30,TRUE,14
"HR27AF","OK",FALSE,5.2,4.9,6.6,TRUE,4
"HR27AG","OK",TRUE,11.1,4.7,30,TRUE,13
"HR27AH","OK",TRUE,22.7,6.2,30,TRUE,33
"HR27AJ","OK",FALSE,5.3,5.6,7.4,TRUE,9
"HR27AL","OK",FALSE,14.5,5.3,30,TRUE,8
"HR27AN","OK",TRUE,16.7,5.2,30,TRUE,23
"HR27AP","OK",TRUE,15.1,2.6,30,TRUE,15
"HR27AQ","OK",TRUE,30,30,30,TRUE,4
"HR27AR","OK",TRUE,16.4,1.8,30,TRUE,10
"HR27AS","OK",TRUE,7.3,1.9,30,TRUE,10
"HR27AT","OK",TRUE,9.9,5.2,30,TRUE,14
"HR27AU","OK",TRUE,8.5,3.6,30,TRUE,12
"HR27AW","OK",FALSE,30,25.7,30,TRUE,4
"HR27AX","OK",TRUE,11.8,2.1,30,TRUE,19
"HR27AY","OK",FALSE,11.7,4.2,30,TRUE,10
"HR27AZ","OK",TRUE,17.9,5.2,30,TRUE,27
"HR27BA","OK",FALSE,22.7,4.1,30,TRUE,4
"HR27BB","OK",FALSE,5.6,6.1,7,TRUE,14
"HR27BD","OK",FALSE,13.2,5.5,30,TRUE,21
"HR27BE","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HR27BE","No Data",NA,NA,NA,NA,TRUE,0
"HR27BF","OK",TRUE,13.1,1.9,30,TRUE,15
"HR27BG","OK",TRUE,9.5,4.1,30,TRUE,14
"HR27BH","OK",FALSE,3.9,3.9,4.3,TRUE,6
"HR27BJ","OK",TRUE,8.1,4.5,30,TRUE,17
"HR27BL","OK",TRUE,9.4,3.2,30,TRUE,22
"HR27BN","OK",TRUE,2.8,3.4,4,TRUE,3
"HR27BP","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HR27BP","No Data",NA,NA,NA,NA,TRUE,0
"HR27BQ","OK",FALSE,30,30,30,TRUE,8
"HR27BS","OK",FALSE,3.5,3.7,3.9,TRUE,4
"HR27BT","OK",TRUE,15.5,3.9,30,TRUE,21
"HR27BU","OK",TRUE,9.3,2.3,30,TRUE,16
"HR27BW","OK",TRUE,30,3.9,30,TRUE,6
"HR27BX","OK",TRUE,10,1.9,27.4,TRUE,3
"HR27BY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HR27BY","No Data",NA,NA,NA,NA,FALSE,0
"HR27BZ","OK",TRUE,14.1,3,30,TRUE,31
"HR27DA","OK",TRUE,2.8,2.4,5,TRUE,12
"HR27DB","Insufficient Data",NA,NA,NA,NA,TRUE,2
"HR27DD","OK",TRUE,4.3,3.7,13.1,TRUE,14
"HR27DE","OK",TRUE,13,4.3,30,TRUE,12
"HR27DF","OK",TRUE,6.6,3.5,30,TRUE,16
"HR27DG","OK",TRUE,13.8,3.5,30,TRUE,10
"HR27DH","OK",TRUE,19.8,2.3,30,TRUE,12
"HR27DJ","OK",TRUE,10.3,2.5,30,TRUE,14
"HR27DL","OK",TRUE,9.4,4.1,30,TRUE,5
"HR27DN","OK",TRUE,4,4.1,5.5,TRUE,13
"HR27DP","OK",TRUE,5.7,3.2,30,TRUE,17
"HR27DQ","OK",TRUE,9.1,3,30,TRUE,12
"HR27DR","OK",TRUE,1.8,2,3,TRUE,6
"HR27DS","OK",TRUE,8,2.9,30,TRUE,7
"HR27DT","OK",TRUE,11.1,3.1,30,TRUE,15
