"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N17AA","OK",FALSE,19.1,8.9,30,TRUE,15
"N17AB","OK",FALSE,30,20,30,TRUE,19
"N17AD","OK",FALSE,30,30,30,TRUE,16
"N17AG","OK",FALSE,24.3,30,30,TRUE,9
"N17AH","OK",TRUE,15.9,7.3,30,TRUE,10
"N17AJ","OK",FALSE,17,7,30,TRUE,9
"N17AL","OK",TRUE,15.7,6.7,30,TRUE,15
"N17AN","OK",FALSE,12,8,30,TRUE,18
"N17AP","OK",FALSE,15.1,9.1,30,TRUE,15
"N17AR","OK",TRUE,24.5,22.4,30,TRUE,22
"N17AS","OK",FALSE,24.1,9.1,30,TRUE,7
"N17AT","OK",TRUE,13.6,7.8,30,TRUE,25
"N17AX","OK",FALSE,23.3,24.3,30,TRUE,18
"N17AY","OK",FALSE,18.2,6.6,30,TRUE,16
"N17AZ","OK",FALSE,30,30,30,TRUE,6
