"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"E34HA","OK",TRUE,7,5.3,30,TRUE,16
"E34HB","OK",FALSE,17.1,6.6,30,TRUE,3
"E34HD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"E34HD","No Data",NA,NA,NA,NA,TRUE,0
"E34HE","OK",FALSE,11.7,8.1,30,TRUE,11
"E34HF","OK",FALSE,17.5,6.7,30,TRUE,21
"E34HG","OK",FALSE,21.1,20.5,30,TRUE,14
"E34HH","OK",FALSE,20.2,17.8,30,TRUE,38
"E34HJ","OK",FALSE,28.9,19.8,30,TRUE,26
"E34HL","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"E34HL","No Data",NA,NA,NA,NA,TRUE,0
"E34HN","OK",FALSE,19.8,17.1,30,TRUE,34
"E34HQ","Insufficient Data",NA,NA,NA,NA,TRUE,1
"E34HR","OK",FALSE,28.6,17,30,TRUE,4
"E34HS","OK",FALSE,17.1,16.4,19.7,TRUE,5
"E34HT","OK",FALSE,17.2,15.1,30,TRUE,6
"E34HW","OK",FALSE,21.5,17.8,30,TRUE,29
"E34HY","OK",TRUE,17.7,14.6,30,TRUE,29
