"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"M24JA","No Data",NA,NA,NA,NA,TRUE,0
"M24JB","OK",FALSE,10.8,10.8,14.3,TRUE,4
"M24JE","OK",FALSE,11.8,10.2,24,TRUE,11
"M24JF","No Data",NA,NA,NA,NA,TRUE,0
"M24JG","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M24JN","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M24JN","No Data",NA,NA,NA,NA,TRUE,0
"M24JQ","Insufficient Data",NA,NA,NA,NA,TRUE,1
"M24JR","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M24JR","No Data",NA,NA,NA,NA,TRUE,0
"M24JW","No Data",NA,NA,NA,NA,TRUE,0
"M24JA","No Data",NA,NA,NA,NA,TRUE,0
"M24JB","OK",FALSE,10.8,10.8,14.3,TRUE,4
"M24JE","OK",FALSE,11.8,10.2,24,TRUE,11
"M24JF","No Data",NA,NA,NA,NA,TRUE,0
"M24JG","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M24JN","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M24JN","No Data",NA,NA,NA,NA,TRUE,0
"M24JQ","Insufficient Data",NA,NA,NA,NA,TRUE,1
"M24JR","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M24JR","No Data",NA,NA,NA,NA,TRUE,0
"M24JW","No Data",NA,NA,NA,NA,TRUE,0
