"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"M44BB","No Data",NA,NA,NA,NA,FALSE,0
"M44BE","Insufficient Data",NA,NA,NA,NA,TRUE,1
"M44BG","OK",FALSE,10.8,6.7,30,TRUE,20
"M44BJ","OK",TRUE,7.2,7.9,13.4,FALSE,18
"M44BL","OK",TRUE,5.6,5.6,11.6,FALSE,53
"M44BN","OK",FALSE,5.8,5.7,10.2,FALSE,67
"M44BQ","OK",TRUE,8.3,8,15.1,FALSE,7
"M44BR","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"M44BR","No Data",NA,NA,NA,NA,FALSE,0
"M44BT","OK",FALSE,5.7,5.4,9.9,FALSE,44
"M44BU","OK",FALSE,12.7,12.7,17.4,FALSE,38
"M44BW","OK",TRUE,7.1,7,18,FALSE,61
"M44BZ","OK",FALSE,13.8,10.7,30,TRUE,31
"M44BB","No Data",NA,NA,NA,NA,FALSE,0
"M44BE","Insufficient Data",NA,NA,NA,NA,TRUE,1
"M44BG","OK",FALSE,10.8,6.7,30,TRUE,20
"M44BJ","OK",TRUE,7.2,7.9,13.4,FALSE,18
"M44BL","OK",TRUE,5.6,5.6,11.6,FALSE,53
"M44BN","OK",FALSE,5.8,5.7,10.2,FALSE,67
"M44BQ","OK",TRUE,8.3,8,15.1,FALSE,7
"M44BR","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"M44BR","No Data",NA,NA,NA,NA,FALSE,0
"M44BT","OK",FALSE,5.7,5.4,9.9,FALSE,44
"M44BU","OK",FALSE,12.7,12.7,17.4,FALSE,38
"M44BW","OK",TRUE,7.1,7,18,FALSE,61
"M44BZ","OK",FALSE,13.8,10.7,30,TRUE,31
