"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"L99BA","OK",TRUE,22.1,15.8,30,TRUE,39
"L99BB","OK",FALSE,28.1,20,30,TRUE,23
"L99BD","OK",FALSE,17.1,16.4,30,TRUE,3
"L99BE","OK",FALSE,19.7,17.7,30,TRUE,9
"L99BG","OK",FALSE,24.9,20,30,TRUE,22
"L99BH","OK",FALSE,21.7,9.9,30,TRUE,27
"L99BJ","OK",TRUE,25.2,17.2,30,TRUE,37
"L99BL","OK",FALSE,30,20,30,TRUE,11
"L99BN","OK",FALSE,22,14.5,30,TRUE,25
"L99BP","OK",FALSE,16.5,11.3,30,TRUE,27
"L99BQ","OK",TRUE,21.2,20,30,TRUE,20
"L99BR","OK",TRUE,20.5,9.3,30,TRUE,27
"L99BS","OK",TRUE,18.7,16.4,30,TRUE,25
"L99BT","OK",FALSE,30,30,30,TRUE,20
"L99BU","OK",TRUE,27.8,20,30,TRUE,30
"L99BW","OK",FALSE,24.7,16,30,TRUE,18
"L99BX","OK",FALSE,15.5,10.6,30,TRUE,25
"L99BY","OK",FALSE,25.6,8.7,30,TRUE,13
"L99BZ","OK",FALSE,25.3,20,30,TRUE,9
"L99BA","OK",TRUE,22.1,15.8,30,TRUE,39
"L99BB","OK",FALSE,28.1,20,30,TRUE,23
"L99BD","OK",FALSE,17.1,16.4,30,TRUE,3
"L99BE","OK",FALSE,19.7,17.7,30,TRUE,9
"L99BG","OK",FALSE,24.9,20,30,TRUE,22
"L99BH","OK",FALSE,21.7,9.9,30,TRUE,27
"L99BJ","OK",TRUE,25.2,17.2,30,TRUE,37
"L99BL","OK",FALSE,30,20,30,TRUE,11
"L99BN","OK",FALSE,22,14.5,30,TRUE,25
"L99BP","OK",FALSE,16.5,11.3,30,TRUE,27
"L99BQ","OK",TRUE,21.2,20,30,TRUE,20
"L99BR","OK",TRUE,20.5,9.3,30,TRUE,27
"L99BS","OK",TRUE,18.7,16.4,30,TRUE,25
"L99BT","OK",FALSE,30,30,30,TRUE,20
"L99BU","OK",TRUE,27.8,20,30,TRUE,30
"L99BW","OK",FALSE,24.7,16,30,TRUE,18
"L99BX","OK",FALSE,15.5,10.6,30,TRUE,25
"L99BY","OK",FALSE,25.6,8.7,30,TRUE,13
"L99BZ","OK",FALSE,25.3,20,30,TRUE,9
