"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"L65LA","OK",FALSE,18.1,23,23.4,FALSE,6
"L65LB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L65LB","No Data",NA,NA,NA,NA,FALSE,0
"L65LG","OK",FALSE,16.8,18.3,21,TRUE,31
"L65LH","OK",FALSE,14.9,15.4,22.4,FALSE,12
"L65LL","OK",FALSE,15.8,15.9,21,TRUE,4
"L65LN","OK",FALSE,20.3,20.9,22.2,TRUE,5
"L65LP","OK",TRUE,16.4,20,22.1,TRUE,15
"L65LQ","OK",FALSE,14.8,17,21.8,FALSE,11
"L65LR","OK",FALSE,13.5,16.3,20.8,TRUE,5
"L65LS","OK",FALSE,18.3,16.5,24,TRUE,3
"L65LT","OK",FALSE,21.1,20.7,23,FALSE,5
"L65LU","OK",FALSE,15,15.9,19.8,FALSE,7
"L65LW","OK",TRUE,17.8,20,24.4,TRUE,17
"L65LX","OK",TRUE,12.4,13.9,23.5,FALSE,5
"L65LY","OK",FALSE,15.8,17.4,21.6,FALSE,8
"L65LZ","OK",FALSE,18.6,19.6,21.4,FALSE,8
"L65LA","OK",FALSE,18.1,23,23.4,FALSE,6
"L65LB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L65LB","No Data",NA,NA,NA,NA,FALSE,0
"L65LG","OK",FALSE,16.8,18.3,21,TRUE,31
"L65LH","OK",FALSE,14.9,15.4,22.4,FALSE,12
"L65LL","OK",FALSE,15.8,15.9,21,TRUE,4
"L65LN","OK",FALSE,20.3,20.9,22.2,TRUE,5
"L65LP","OK",TRUE,16.4,20,22.1,TRUE,15
"L65LQ","OK",FALSE,14.8,17,21.8,FALSE,11
"L65LR","OK",FALSE,13.5,16.3,20.8,TRUE,5
"L65LS","OK",FALSE,18.3,16.5,24,TRUE,3
"L65LT","OK",FALSE,21.1,20.7,23,FALSE,5
"L65LU","OK",FALSE,15,15.9,19.8,FALSE,7
"L65LW","OK",TRUE,17.8,20,24.4,TRUE,17
"L65LX","OK",TRUE,12.4,13.9,23.5,FALSE,5
"L65LY","OK",FALSE,15.8,17.4,21.6,FALSE,8
"L65LZ","OK",FALSE,18.6,19.6,21.4,FALSE,8
